101,4909
102,94
103,36
104,15228
105,214273
106,204959
107,204397
109,473466
110,108387
111,9882
112,61563
113,55586
114,14760
115,137
116,12165
117,67430
118,56027
119,49
120,428
121,82383
122,125
123,4
124,2449
125,4444
126,125382
230,349
231,2740
232,21307
233,49090
234,112
235,303703
236,78687
237,176
238,2857
340,35453
341,903763
342,948
343,14725
344,574113
345,1589
346,846
347,79698
348,65719
349,50
350,2167
351,472265
352,70477
353,15636
354,97
355,13568
356,731
357,11
358,18984
359,109069
360,16064
361,305867
362,3
363,866
364,6422
365,10879
366,47
455,62
460,16
571,217
572,902
577,3
578,670071
672,21
675,1512
676,33
677,272
678,9253
685,19
881,13
