348 , 1960 , 1
351 , 1961 , 1
578 , 1962 , 2
365 , 1962 , 1
109 , 1964 , 1
109 , 1965 , 1
578 , 1965 , 1
344 , 1965 , 1
351 , 1965 , 1
101 , 1965 , 1
578 , 1966 , 8
341 , 1966 , 7
109 , 1966 , 3
105 , 1966 , 2
344 , 1966 , 2
107 , 1966 , 1
121 , 1966 , 1
351 , 1966 , 1
106 , 1966 , 1
233 , 1966 , 1
351 , 1967 , 4
578 , 1967 , 4
361 , 1967 , 2
341 , 1967 , 2
344 , 1967 , 1
344 , 1968 , 2
351 , 1968 , 2
116 , 1968 , 1
109 , 1968 , 1
361 , 1968 , 1
114 , 1968 , 1
341 , 1968 , 1
578 , 1968 , 1
341 , 1969 , 3
348 , 1969 , 1
578 , 1969 , 1
124 , 1969 , 1
101 , 1969 , 1
101 , 1970 , 1
361 , 1970 , 1
107 , 1970 , 1
351 , 1970 , 1
344 , 1970 , 1
116 , 1970 , 1
233 , 1971 , 1
105 , 1971 , 1
341 , 1971 , 1
233 , 1972 , 2
116 , 1972 , 1
101 , 1972 , 1
110 , 1972 , 1
112 , 1972 , 1
101 , 1973 , 3
121 , 1973 , 1
109 , 1973 , 1
105 , 1973 , 1
351 , 1973 , 1
101 , 1974 , 3
361 , 1974 , 2
351 , 1974 , 2
578 , 1974 , 1
348 , 1974 , 1
112 , 1975 , 3
578 , 1975 , 2
104 , 1975 , 1
101 , 1975 , 1
361 , 1975 , 1
101 , 1976 , 2
116 , 1976 , 1
352 , 1976 , 1
341 , 1976 , 1
101 , 1977 , 3
233 , 1977 , 2
116 , 1977 , 2
341 , 1977 , 1
578 , 1977 , 1
104 , 1978 , 2
112 , 1978 , 1
116 , 1978 , 1
361 , 1978 , 1
101 , 1978 , 1
101 , 1979 , 6
116 , 1979 , 2
233 , 1979 , 1
101 , 1980 , 3
351 , 1980 , 2
109 , 1980 , 2
361 , 1980 , 2
104 , 1980 , 1
112 , 1980 , 1
341 , 1980 , 1
117 , 1980 , 1
348 , 1980 , 1
126 , 1981 , 2
578 , 1981 , 2
343 , 1981 , 1
341 , 1981 , 1
233 , 1981 , 1
109 , 1981 , 1
101 , 1982 , 2
109 , 1982 , 2
578 , 1982 , 2
106 , 1982 , 1
101 , 1983 , 2
341 , 1983 , 1
112 , 1983 , 1
355 , 1983 , 1
104 , 1983 , 1
101 , 1984 , 4
340 , 1984 , 1
112 , 1984 , 1
104 , 1984 , 1
578 , 1984 , 1
109 , 1985 , 5
101 , 1985 , 3
116 , 1985 , 3
112 , 1985 , 2
341 , 1985 , 2
578 , 1985 , 2
361 , 1985 , 1
359 , 1985 , 1
233 , 1985 , 1
113 , 1985 , 1
112 , 1986 , 10
116 , 1986 , 5
233 , 1986 , 3
578 , 1986 , 3
104 , 1986 , 2
109 , 1986 , 1
361 , 1986 , 1
341 , 1986 , 1
353 , 1986 , 1
344 , 1986 , 1
340 , 1986 , 1
101 , 1986 , 1
109 , 1987 , 4
101 , 1987 , 3
112 , 1987 , 2
107 , 1987 , 2
116 , 1987 , 1
578 , 1987 , 1
117 , 1987 , 1
344 , 1987 , 1
233 , 1987 , 1
340 , 1988 , 3
101 , 1988 , 3
116 , 1988 , 3
112 , 1988 , 2
351 , 1988 , 1
113 , 1988 , 1
105 , 1988 , 1
106 , 1988 , 1
361 , 1988 , 1
104 , 1988 , 1
101 , 1989 , 9
112 , 1989 , 5
233 , 1989 , 3
109 , 1989 , 2
340 , 1989 , 2
104 , 1989 , 2
359 , 1989 , 1
361 , 1989 , 1
101 , 1990 , 12
112 , 1990 , 9
109 , 1990 , 4
116 , 1990 , 3
233 , 1990 , 2
341 , 1990 , 2
361 , 1990 , 1
106 , 1990 , 1
104 , 1990 , 1
112 , 1991 , 8
101 , 1991 , 6
109 , 1991 , 5
104 , 1991 , 3
116 , 1991 , 3
341 , 1991 , 2
340 , 1991 , 2
112 , 1992 , 13
116 , 1992 , 9
101 , 1992 , 7
340 , 1992 , 6
233 , 1992 , 3
104 , 1992 , 3
341 , 1992 , 2
109 , 1992 , 2
104 , 1993 , 13
101 , 1993 , 8
116 , 1993 , 7
112 , 1993 , 6
109 , 1993 , 5
340 , 1993 , 2
341 , 1993 , 2
233 , 1993 , 2
361 , 1993 , 1
112 , 1994 , 16
109 , 1994 , 9
116 , 1994 , 9
104 , 1994 , 7
233 , 1994 , 7
340 , 1994 , 6
101 , 1994 , 3
341 , 1994 , 3
235 , 1994 , 1
343 , 1994 , 1
106 , 1994 , 1
361 , 1994 , 1
109 , 1995 , 19
112 , 1995 , 19
116 , 1995 , 9
340 , 1995 , 6
104 , 1995 , 5
101 , 1995 , 3
233 , 1995 , 3
113 , 1995 , 2
361 , 1995 , 2
578 , 1995 , 2
358 , 1995 , 2
343 , 1995 , 1
344 , 1995 , 1
341 , 1995 , 1
112 , 1996 , 42
116 , 1996 , 18
109 , 1996 , 17
104 , 1996 , 12
233 , 1996 , 10
340 , 1996 , 6
101 , 1996 , 4
113 , 1996 , 3
341 , 1996 , 2
578 , 1996 , 2
110 , 1996 , 1
361 , 1996 , 1
347 , 1996 , 1
343 , 1996 , 1
126 , 1996 , 1
352 , 1996 , 1
116 , 1997 , 34
112 , 1997 , 30
109 , 1997 , 25
104 , 1997 , 15
340 , 1997 , 7
341 , 1997 , 5
233 , 1997 , 5
113 , 1997 , 3
578 , 1997 , 3
361 , 1997 , 2
101 , 1997 , 2
343 , 1997 , 2
351 , 1997 , 1
112 , 1998 , 51
109 , 1998 , 49
116 , 1998 , 35
104 , 1998 , 26
233 , 1998 , 17
340 , 1998 , 14
578 , 1998 , 8
341 , 1998 , 7
113 , 1998 , 6
361 , 1998 , 4
101 , 1998 , 2
351 , 1998 , 2
365 , 1998 , 1
344 , 1998 , 1
360 , 1998 , 1
109 , 1999 , 88
112 , 1999 , 73
116 , 1999 , 53
104 , 1999 , 40
340 , 1999 , 34
233 , 1999 , 23
341 , 1999 , 9
361 , 1999 , 7
113 , 1999 , 4
343 , 1999 , 2
358 , 1999 , 2
578 , 1999 , 2
118 , 1999 , 1
352 , 1999 , 1
101 , 1999 , 1
351 , 1999 , 1
344 , 1999 , 1
109 , 2000 , 185
112 , 2000 , 133
341 , 2000 , 85
116 , 2000 , 79
578 , 2000 , 54
351 , 2000 , 46
233 , 2000 , 45
104 , 2000 , 42
361 , 2000 , 39
340 , 2000 , 38
344 , 2000 , 31
107 , 2000 , 24
235 , 2000 , 13
110 , 2000 , 12
113 , 2000 , 12
106 , 2000 , 9
126 , 2000 , 8
347 , 2000 , 7
105 , 2000 , 6
232 , 2000 , 5
121 , 2000 , 5
101 , 2000 , 5
117 , 2000 , 4
343 , 2000 , 3
348 , 2000 , 3
236 , 2000 , 3
359 , 2000 , 2
364 , 2000 , 2
678 , 2000 , 2
355 , 2000 , 1
111 , 2000 , 1
118 , 2000 , 1
352 , 2000 , 1
360 , 2000 , 1
365 , 2000 , 1
109 , 2001 , 253
112 , 2001 , 193
116 , 2001 , 81
341 , 2001 , 72
104 , 2001 , 62
340 , 2001 , 53
233 , 2001 , 46
344 , 2001 , 38
578 , 2001 , 36
351 , 2001 , 27
361 , 2001 , 22
113 , 2001 , 18
235 , 2001 , 14
107 , 2001 , 11
106 , 2001 , 11
359 , 2001 , 10
126 , 2001 , 8
105 , 2001 , 7
110 , 2001 , 7
343 , 2001 , 7
121 , 2001 , 4
352 , 2001 , 3
117 , 2001 , 3
355 , 2001 , 3
232 , 2001 , 2
101 , 2001 , 2
111 , 2001 , 2
118 , 2001 , 2
348 , 2001 , 2
345 , 2001 , 1
236 , 2001 , 1
114 , 2001 , 1
677 , 2001 , 1
124 , 2001 , 1
120 , 2001 , 1
675 , 2001 , 1
347 , 2001 , 1
364 , 2001 , 1
109 , 2002 , 297
112 , 2002 , 258
116 , 2002 , 107
340 , 2002 , 92
233 , 2002 , 73
104 , 2002 , 62
341 , 2002 , 39
113 , 2002 , 27
361 , 2002 , 23
578 , 2002 , 20
343 , 2002 , 12
344 , 2002 , 8
105 , 2002 , 4
351 , 2002 , 4
121 , 2002 , 3
358 , 2002 , 2
106 , 2002 , 2
352 , 2002 , 2
235 , 2002 , 2
107 , 2002 , 2
101 , 2002 , 2
110 , 2002 , 1
111 , 2002 , 1
126 , 2002 , 1
348 , 2002 , 1
364 , 2002 , 1
114 , 2002 , 1
109 , 2003 , 361
112 , 2003 , 343
116 , 2003 , 124
340 , 2003 , 115
104 , 2003 , 101
341 , 2003 , 93
233 , 2003 , 84
361 , 2003 , 59
578 , 2003 , 56
113 , 2003 , 35
351 , 2003 , 32
344 , 2003 , 23
343 , 2003 , 19
126 , 2003 , 12
107 , 2003 , 11
105 , 2003 , 10
121 , 2003 , 8
352 , 2003 , 8
110 , 2003 , 7
235 , 2003 , 7
359 , 2003 , 6
106 , 2003 , 5
236 , 2003 , 4
101 , 2003 , 3
117 , 2003 , 3
364 , 2003 , 3
111 , 2003 , 3
360 , 2003 , 2
358 , 2003 , 2
348 , 2003 , 2
118 , 2003 , 2
125 , 2003 , 1
124 , 2003 , 1
114 , 2003 , 1
353 , 2003 , 1
109 , 2004 , 530
112 , 2004 , 439
116 , 2004 , 151
340 , 2004 , 139
233 , 2004 , 136
341 , 2004 , 133
104 , 2004 , 116
361 , 2004 , 112
578 , 2004 , 101
113 , 2004 , 58
344 , 2004 , 33
351 , 2004 , 28
106 , 2004 , 19
126 , 2004 , 13
110 , 2004 , 10
343 , 2004 , 10
105 , 2004 , 10
107 , 2004 , 8
121 , 2004 , 7
117 , 2004 , 6
101 , 2004 , 6
352 , 2004 , 5
364 , 2004 , 5
358 , 2004 , 5
235 , 2004 , 5
678 , 2004 , 3
355 , 2004 , 3
347 , 2004 , 3
111 , 2004 , 2
124 , 2004 , 2
353 , 2004 , 2
359 , 2004 , 2
348 , 2004 , 2
125 , 2004 , 2
236 , 2004 , 2
118 , 2004 , 2
114 , 2004 , 1
232 , 2004 , 1
360 , 2004 , 1
365 , 2004 , 1
342 , 2004 , 1
345 , 2004 , 1
109 , 2005 , 2375
341 , 2005 , 1656
112 , 2005 , 1178
361 , 2005 , 1109
578 , 2005 , 885
351 , 2005 , 471
340 , 2005 , 376
344 , 2005 , 324
104 , 2005 , 313
233 , 2005 , 299
116 , 2005 , 286
107 , 2005 , 226
126 , 2005 , 190
110 , 2005 , 171
113 , 2005 , 158
105 , 2005 , 98
106 , 2005 , 96
121 , 2005 , 92
114 , 2005 , 61
353 , 2005 , 57
235 , 2005 , 35
359 , 2005 , 35
117 , 2005 , 35
360 , 2005 , 25
358 , 2005 , 24
111 , 2005 , 22
347 , 2005 , 20
236 , 2005 , 20
343 , 2005 , 19
352 , 2005 , 19
118 , 2005 , 19
232 , 2005 , 17
101 , 2005 , 17
348 , 2005 , 16
365 , 2005 , 14
678 , 2005 , 7
342 , 2005 , 7
355 , 2005 , 6
364 , 2005 , 5
124 , 2005 , 4
125 , 2005 , 3
345 , 2005 , 3
231 , 2005 , 1
238 , 2005 , 1
120 , 2005 , 1
115 , 2005 , 1
341 , 2006 , 80694
578 , 2006 , 68829
344 , 2006 , 52148
109 , 2006 , 46229
351 , 2006 , 45894
361 , 2006 , 33915
235 , 2006 , 27982
105 , 2006 , 23709
107 , 2006 , 23094
106 , 2006 , 17314
110 , 2006 , 15692
126 , 2006 , 10923
117 , 2006 , 8154
347 , 2006 , 7594
121 , 2006 , 7578
236 , 2006 , 7107
352 , 2006 , 6786
113 , 2006 , 6725
348 , 2006 , 5984
112 , 2006 , 5829
359 , 2006 , 5615
233 , 2006 , 4825
118 , 2006 , 4307
340 , 2006 , 2696
232 , 2006 , 2001
358 , 2006 , 1996
360 , 2006 , 1917
114 , 2006 , 1734
104 , 2006 , 1527
353 , 2006 , 1303
111 , 2006 , 1162
355 , 2006 , 1153
116 , 2006 , 1147
365 , 2006 , 1012
364 , 2006 , 715
678 , 2006 , 702
101 , 2006 , 567
343 , 2006 , 481
125 , 2006 , 340
124 , 2006 , 314
238 , 2006 , 296
342 , 2006 , 172
350 , 2006 , 162
231 , 2006 , 160
675 , 2006 , 153
346 , 2006 , 76
363 , 2006 , 51
120 , 2006 , 45
345 , 2006 , 44
571 , 2006 , 34
356 , 2006 , 30
122 , 2006 , 29
677 , 2006 , 25
230 , 2006 , 23
237 , 2006 , 20
354 , 2006 , 15
115 , 2006 , 13
455 , 2006 , 7
676 , 2006 , 6
349 , 2006 , 6
102 , 2006 , 5
234 , 2006 , 4
103 , 2006 , 3
357 , 2006 , 2
460 , 2006 , 2
119 , 2006 , 2
685 , 2006 , 2
366 , 2006 , 2
672 , 2006 , 1
341 , 2007 , 79965
578 , 2007 , 65114
344 , 2007 , 51346
351 , 2007 , 48918
109 , 2007 , 44656
361 , 2007 , 33222
235 , 2007 , 31088
105 , 2007 , 21780
107 , 2007 , 21715
106 , 2007 , 17489
110 , 2007 , 13157
126 , 2007 , 10130
359 , 2007 , 9665
117 , 2007 , 8913
347 , 2007 , 8650
352 , 2007 , 8059
236 , 2007 , 7717
121 , 2007 , 7066
112 , 2007 , 6096
113 , 2007 , 6005
348 , 2007 , 5521
118 , 2007 , 4994
233 , 2007 , 4437
340 , 2007 , 2610
232 , 2007 , 1880
358 , 2007 , 1804
360 , 2007 , 1700
114 , 2007 , 1564
353 , 2007 , 1307
355 , 2007 , 1276
104 , 2007 , 1272
111 , 2007 , 1075
116 , 2007 , 991
365 , 2007 , 939
364 , 2007 , 837
678 , 2007 , 798
343 , 2007 , 672
101 , 2007 , 485
125 , 2007 , 392
124 , 2007 , 296
238 , 2007 , 235
350 , 2007 , 208
345 , 2007 , 200
231 , 2007 , 193
675 , 2007 , 163
342 , 2007 , 128
346 , 2007 , 77
356 , 2007 , 77
120 , 2007 , 62
363 , 2007 , 50
571 , 2007 , 49
677 , 2007 , 42
237 , 2007 , 33
122 , 2007 , 30
230 , 2007 , 16
115 , 2007 , 16
354 , 2007 , 13
234 , 2007 , 11
349 , 2007 , 7
102 , 2007 , 6
366 , 2007 , 5
676 , 2007 , 5
103 , 2007 , 4
455 , 2007 , 3
357 , 2007 , 2
123 , 2007 , 2
685 , 2007 , 2
672 , 2007 , 1
881 , 2007 , 1
341 , 2008 , 82980
578 , 2008 , 61005
344 , 2008 , 50232
351 , 2008 , 49224
109 , 2008 , 43753
361 , 2008 , 31208
235 , 2008 , 30961
105 , 2008 , 22376
107 , 2008 , 20715
106 , 2008 , 16260
110 , 2008 , 12469
359 , 2008 , 10386
126 , 2008 , 10361
352 , 2008 , 8322
347 , 2008 , 8282
117 , 2008 , 7698
236 , 2008 , 7657
121 , 2008 , 7064
112 , 2008 , 6676
118 , 2008 , 5271
348 , 2008 , 5237
113 , 2008 , 5050
233 , 2008 , 4300
340 , 2008 , 2928
114 , 2008 , 1845
232 , 2008 , 1808
358 , 2008 , 1703
360 , 2008 , 1656
104 , 2008 , 1261
353 , 2008 , 1185
355 , 2008 , 1150
111 , 2008 , 1009
365 , 2008 , 997
116 , 2008 , 921
678 , 2008 , 799
343 , 2008 , 767
364 , 2008 , 552
101 , 2008 , 515
125 , 2008 , 406
124 , 2008 , 303
238 , 2008 , 299
350 , 2008 , 184
231 , 2008 , 171
675 , 2008 , 149
342 , 2008 , 103
572 , 2008 , 80
345 , 2008 , 59
346 , 2008 , 58
363 , 2008 , 53
356 , 2008 , 50
120 , 2008 , 41
230 , 2008 , 27
571 , 2008 , 24
237 , 2008 , 23
115 , 2008 , 22
677 , 2008 , 20
234 , 2008 , 16
122 , 2008 , 15
354 , 2008 , 14
102 , 2008 , 11
672 , 2008 , 7
366 , 2008 , 7
455 , 2008 , 5
685 , 2008 , 4
881 , 2008 , 3
119 , 2008 , 2
103 , 2008 , 2
460 , 2008 , 1
676 , 2008 , 1
362 , 2008 , 1
341 , 2009 , 80646
578 , 2009 , 58520
344 , 2009 , 50164
351 , 2009 , 45856
109 , 2009 , 38978
235 , 2009 , 32604
361 , 2009 , 30922
107 , 2009 , 19440
105 , 2009 , 18594
106 , 2009 , 16760
359 , 2009 , 11196
126 , 2009 , 10749
110 , 2009 , 10616
352 , 2009 , 8539
236 , 2009 , 8364
347 , 2009 , 7690
117 , 2009 , 7011
121 , 2009 , 6326
348 , 2009 , 6162
118 , 2009 , 5946
112 , 2009 , 5072
113 , 2009 , 4701
233 , 2009 , 4475
340 , 2009 , 2941
358 , 2009 , 2051
232 , 2009 , 2020
360 , 2009 , 1720
114 , 2009 , 1438
104 , 2009 , 1184
353 , 2009 , 1171
355 , 2009 , 1127
365 , 2009 , 1008
343 , 2009 , 899
116 , 2009 , 895
678 , 2009 , 882
111 , 2009 , 821
364 , 2009 , 600
101 , 2009 , 456
125 , 2009 , 436
238 , 2009 , 306
124 , 2009 , 257
675 , 2009 , 231
231 , 2009 , 218
350 , 2009 , 196
572 , 2009 , 181
345 , 2009 , 137
342 , 2009 , 79
363 , 2009 , 79
346 , 2009 , 71
356 , 2009 , 40
571 , 2009 , 29
230 , 2009 , 28
120 , 2009 , 24
237 , 2009 , 22
677 , 2009 , 22
234 , 2009 , 21
102 , 2009 , 19
460 , 2009 , 13
354 , 2009 , 11
115 , 2009 , 10
455 , 2009 , 9
122 , 2009 , 9
349 , 2009 , 6
676 , 2009 , 5
119 , 2009 , 4
672 , 2009 , 3
362 , 2009 , 1
577 , 2009 , 1
103 , 2009 , 1
366 , 2009 , 1
341 , 2010 , 81400
578 , 2010 , 57324
344 , 2010 , 52658
351 , 2010 , 44928
109 , 2010 , 38052
235 , 2010 , 32925
361 , 2010 , 30280
105 , 2010 , 19598
107 , 2010 , 18702
106 , 2010 , 17129
359 , 2010 , 11154
126 , 2010 , 10499
110 , 2010 , 10291
236 , 2010 , 8728
352 , 2010 , 7728
347 , 2010 , 6698
348 , 2010 , 6621
121 , 2010 , 6027
117 , 2010 , 6021
118 , 2010 , 5416
112 , 2010 , 5099
113 , 2010 , 4769
233 , 2010 , 4399
340 , 2010 , 3041
358 , 2010 , 2288
232 , 2010 , 2244
360 , 2010 , 1942
114 , 2010 , 1457
104 , 2010 , 1363
353 , 2010 , 1310
343 , 2010 , 1280
355 , 2010 , 1196
116 , 2010 , 1048
365 , 2010 , 975
678 , 2010 , 922
111 , 2010 , 857
364 , 2010 , 616
101 , 2010 , 531
125 , 2010 , 370
238 , 2010 , 312
124 , 2010 , 243
231 , 2010 , 222
350 , 2010 , 179
345 , 2010 , 166
572 , 2010 , 162
675 , 2010 , 157
363 , 2010 , 110
346 , 2010 , 86
342 , 2010 , 57
356 , 2010 , 55
677 , 2010 , 40
120 , 2010 , 33
230 , 2010 , 19
234 , 2010 , 19
571 , 2010 , 16
237 , 2010 , 15
115 , 2010 , 13
102 , 2010 , 12
122 , 2010 , 11
354 , 2010 , 10
119 , 2010 , 8
455 , 2010 , 5
103 , 2010 , 4
349 , 2010 , 3
357 , 2010 , 3
685 , 2010 , 2
366 , 2010 , 2
676 , 2010 , 2
672 , 2010 , 1
341 , 2011 , 81130
578 , 2011 , 54230
344 , 2011 , 50861
351 , 2011 , 42825
109 , 2011 , 38869
235 , 2011 , 32841
361 , 2011 , 28017
105 , 2011 , 19777
107 , 2011 , 18861
106 , 2011 , 18564
359 , 2011 , 11055
126 , 2011 , 10580
110 , 2011 , 9288
236 , 2011 , 8605
352 , 2011 , 6833
121 , 2011 , 6418
347 , 2011 , 6027
348 , 2011 , 5821
112 , 2011 , 5608
117 , 2011 , 5607
118 , 2011 , 5038
233 , 2011 , 4578
113 , 2011 , 4003
340 , 2011 , 3187
232 , 2011 , 2844
358 , 2011 , 1972
360 , 2011 , 1538
104 , 2011 , 1397
353 , 2011 , 1311
114 , 2011 , 1248
343 , 2011 , 1242
355 , 2011 , 1200
116 , 2011 , 991
365 , 2011 , 982
678 , 2011 , 875
111 , 2011 , 812
364 , 2011 , 669
101 , 2011 , 494
125 , 2011 , 310
238 , 2011 , 292
231 , 2011 , 273
124 , 2011 , 202
345 , 2011 , 182
675 , 2011 , 172
350 , 2011 , 148
572 , 2011 , 119
363 , 2011 , 88
346 , 2011 , 79
342 , 2011 , 67
356 , 2011 , 51
120 , 2011 , 40
230 , 2011 , 33
677 , 2011 , 19
571 , 2011 , 16
234 , 2011 , 15
115 , 2011 , 14
102 , 2011 , 11
237 , 2011 , 11
354 , 2011 , 9
455 , 2011 , 8
119 , 2011 , 5
122 , 2011 , 4
349 , 2011 , 4
676 , 2011 , 4
672 , 2011 , 2
366 , 2011 , 2
685 , 2011 , 1
881 , 2011 , 1
103 , 2011 , 1
341 , 2012 , 83153
578 , 2012 , 57003
344 , 2012 , 54492
109 , 2012 , 42933
351 , 2012 , 41009
235 , 2012 , 29372
361 , 2012 , 27408
105 , 2012 , 20172
106 , 2012 , 19559
107 , 2012 , 19311
126 , 2012 , 11189
359 , 2012 , 10718
110 , 2012 , 8068
236 , 2012 , 7121
121 , 2012 , 6779
347 , 2012 , 6727
112 , 2012 , 6102
352 , 2012 , 5795
348 , 2012 , 5570
117 , 2012 , 5309
118 , 2012 , 4972
233 , 2012 , 4329
113 , 2012 , 3798
340 , 2012 , 3515
232 , 2012 , 2663
343 , 2012 , 1707
358 , 2012 , 1676
360 , 2012 , 1570
353 , 2012 , 1411
104 , 2012 , 1385
114 , 2012 , 1254
355 , 2012 , 1240
116 , 2012 , 1197
365 , 2012 , 1008
678 , 2012 , 919
111 , 2012 , 721
364 , 2012 , 509
101 , 2012 , 413
125 , 2012 , 332
238 , 2012 , 297
231 , 2012 , 292
124 , 2012 , 201
345 , 2012 , 198
350 , 2012 , 181
675 , 2012 , 141
363 , 2012 , 105
572 , 2012 , 98
346 , 2012 , 92
342 , 2012 , 66
356 , 2012 , 57
230 , 2012 , 47
120 , 2012 , 25
677 , 2012 , 20
234 , 2012 , 16
102 , 2012 , 13
237 , 2012 , 11
571 , 2012 , 9
122 , 2012 , 9
354 , 2012 , 8
115 , 2012 , 5
103 , 2012 , 5
119 , 2012 , 5
455 , 2012 , 5
349 , 2012 , 4
685 , 2012 , 4
357 , 2012 , 3
881 , 2012 , 3
672 , 2012 , 3
366 , 2012 , 1
362 , 2012 , 1
341 , 2013 , 85147
578 , 2013 , 57625
344 , 2013 , 53538
109 , 2013 , 45454
351 , 2013 , 36326
361 , 2013 , 26960
235 , 2013 , 24444
106 , 2013 , 20402
105 , 2013 , 19125
107 , 2013 , 17420
126 , 2013 , 12181
359 , 2013 , 10683
347 , 2013 , 8236
121 , 2013 , 7566
110 , 2013 , 7353
236 , 2013 , 6514
348 , 2013 , 6087
118 , 2013 , 5147
117 , 2013 , 4995
352 , 2013 , 4986
112 , 2013 , 4934
113 , 2013 , 4197
233 , 2013 , 3892
340 , 2013 , 3318
232 , 2013 , 2323
343 , 2013 , 1681
353 , 2013 , 1531
358 , 2013 , 1524
360 , 2013 , 1470
355 , 2013 , 1367
104 , 2013 , 1322
114 , 2013 , 1183
365 , 2013 , 1018
116 , 2013 , 1016
678 , 2013 , 944
111 , 2013 , 680
364 , 2013 , 437
125 , 2013 , 337
101 , 2013 , 321
231 , 2013 , 288
238 , 2013 , 187
124 , 2013 , 176
345 , 2013 , 173
350 , 2013 , 124
675 , 2013 , 106
363 , 2013 , 96
572 , 2013 , 87
342 , 2013 , 83
346 , 2013 , 64
356 , 2013 , 52
120 , 2013 , 39
230 , 2013 , 30
677 , 2013 , 14
571 , 2013 , 12
102 , 2013 , 11
237 , 2013 , 10
455 , 2013 , 10
366 , 2013 , 9
354 , 2013 , 8
115 , 2013 , 8
122 , 2013 , 8
103 , 2013 , 7
119 , 2013 , 5
349 , 2013 , 5
881 , 2013 , 3
234 , 2013 , 2
676 , 2013 , 1
672 , 2013 , 1
685 , 2013 , 1
341 , 2014 , 85042
578 , 2014 , 61976
344 , 2014 , 53767
109 , 2014 , 44185
351 , 2014 , 38844
235 , 2014 , 24314
106 , 2014 , 20246
361 , 2014 , 19662
107 , 2014 , 16833
105 , 2014 , 16570
126 , 2014 , 12929
359 , 2014 , 10294
121 , 2014 , 8771
347 , 2014 , 7875
110 , 2014 , 7655
236 , 2014 , 6168
348 , 2014 , 5838
352 , 2014 , 5147
113 , 2014 , 4781
118 , 2014 , 4610
112 , 2014 , 4568
117 , 2014 , 4474
233 , 2014 , 4136
340 , 2014 , 3760
343 , 2014 , 1765
353 , 2014 , 1707
358 , 2014 , 1520
232 , 2014 , 1457
360 , 2014 , 1423
355 , 2014 , 1341
104 , 2014 , 1240
114 , 2014 , 1185
111 , 2014 , 1057
365 , 2014 , 1017
116 , 2014 , 971
678 , 2014 , 815
364 , 2014 , 595
125 , 2014 , 475
231 , 2014 , 373
101 , 2014 , 331
238 , 2014 , 247
350 , 2014 , 181
124 , 2014 , 168
345 , 2014 , 147
356 , 2014 , 108
363 , 2014 , 107
675 , 2014 , 86
342 , 2014 , 75
346 , 2014 , 69
572 , 2014 , 47
