null,0
-30133105200000000,1
-30114097200000000,1
-30113233200000000,1
-30111418800000000,1
-30110554800000000,1
-30108481200000000,1
-30108049200000000,1
-30107271600000000,2
-30104247600000000,1
-30101569200000000,2
-30096558000000000,1
-30093706800000000,1
-30093188400000000,1
-30088522800000000,1
-30088350000000000,1
-30086103600000000,1
-30085671600000000,1
-30083943600000000,1
-30083166000000000,1
-30082820400000000,1
-30082129200000000,1
-30080574000000000,1
-29786900400000000,1
-29786814000000000,1
-29784654000000000,1
-29775927600000000,1
-29766682800000000,1
-2203095600000000,1
-2197998000000000,1
-2190222000000000,1
-2190135600000000,1
-2180545200000000,1
-2034356400000000,1
-2025975600000000,1
-1991761200000000,1
-1953831600000000,1
-1929553200000000,1
-1927738800000000,1
-1898017200000000,1
-1896030000000000,1
-1894474800000000,1
-1892919600000000,1
-1891537200000000,1
-1885662000000000,1
-1883847600000000,1
-1872442800000000,1
-1870801200000000,1
-1870196400000000,1
-1866222000000000,1
-1865876400000000,1
-1858791600000000,1
-1851102000000000,1
-1846609200000000,1
-1844881200000000,1
-1844622000000000,1
-1841770800000000,1
-1838314800000000,1
-1828724400000000,2
-1825268400000000,1
-1823540400000000,1
-1822762800000000,1
-1821553200000000,1
-1819220400000000,1
-1813604400000000,1
-1802718000000000,1
-1799866800000000,1
-1797966000000000,1
-1794164400000000,1
-1789585200000000,1
-1780340400000000,1
-1777748400000000,1
-1777662000000000,1
-1773255600000000,1
-1770577200000000,1
-1767553200000000,1
-1765566000000000,1
-1762714800000000,1
-1758308400000000,1
-1757876400000000,1
-1757617200000000,1
-1754161200000000,1
-1752001200000000,1
-1746903600000000,1
-1746471600000000,1
-1743966000000000,1
-1737918000000000,1
-1733252400000000,1
-1717095600000000,2
-1716836400000000,1
-1715713200000000,1
-1713034800000000,1
-1712775600000000,1
-1704308400000000,1
-1703098800000000,1
-1700334000000000,1
-1693422000000000,1
-1689015600000000,1
-1678647600000000,1
-1674414000000000,1
-1604084400000000,1
-1575140400000000,1
-1573585200000000,1
-1568318400000000,1
-1567368000000000,1
-1565812800000000,1
-1554926400000000,1
-1486148400000000,1
-1269543600000000,1
-1247860800000000,1
-999460800000000,1
-925243200000000,1
-909082800000000,1
-903816000000000,1
-877809600000000,1
-865972800000000,1
-783979200000000,1
-763412400000000,1
-741124800000000,1
-733172400000000,1
-694292400000000,1
-623012400000000,1
-615931200000000,1
-611870400000000,1
-504558000000000,1
-475095600000000,1
-467492400000000,1
-458769600000000,1
-445546800000000,1
-412714800000000,1
-347223600000000,1
-341089200000000,1
-335044800000000,1
-314650800000000,1
-312750000000000,1
-300052800000000,1
-299620800000000,1
-290203200000000,1
-289425600000000,1
-289076400000000,1
-287694000000000,1
-287262000000000,1
-286916400000000,1
-259790400000000,1
-251492400000000,1
-227736000000000,1
-223412400000000,1
-189370800000000,1
-156106800000000,1
-146088000000000,1
-129150000000000,1
-127422000000000,1
-127249200000000,1
-125521200000000,1
-124570800000000,2
-124052400000000,1
-123534000000000,1
-121633200000000,1
-120423600000000,1
-118609200000000,2
-118436400000000,1
-118350000000000,1
-117486000000000,2
-115675200000000,1
-115588800000000,1
-111873600000000,1
-110664000000000,1
-106344000000000,1
-104875200000000,1
-103665600000000,1
-102196800000000,1
-101851200000000,1
-98305200000000,1
-97700400000000,1
-96058800000000,1
-95713200000000,1
-94935600000000,1
-93898800000000,1
-91652400000000,1
-87246000000000,1
-87073200000000,1
-85777200000000,1
-85345200000000,1
-83448000000000,1
-81720000000000,1
-76968000000000,1
-72561600000000,1
-70315200000000,1
-68497200000000,1
-63918000000000,1
-62276400000000,1
-61930800000000,1
-58906800000000,1
-58474800000000,1
-57783600000000,1
-53463600000000,1
-40334400000000,1
-39729600000000,1
-34282800000000,1
-33073200000000,1
-29444400000000,1
-25988400000000,1
-14932800000000,1
-8884800000000,1
-7934400000000,1
-2833200000000,1
-2228400000000,1
18000000000,1
190800000000,1
2696400000000,1
18763200000000,1
24292800000000,1
26110800000000,1
31554000000000,1
37947600000000,1
49867200000000,1
63090000000000,1
66718800000000,1
80280000000000,1
80539200000000,1
82872000000000,1
90824400000000,1
94712400000000,1
101624400000000,1
102920400000000,1
108705600000000,1
112680000000000,1
115099200000000,1
122014800000000,1
126248400000000,3
127972800000000,1
140500800000000,1
144648000000000,1
147585600000000,1
150609600000000,1
151473600000000,1
157784400000000,1
166075200000000,1
168148800000000,1
175492800000000,1
181627200000000,1
182145600000000,1
183182400000000,1
183355200000000,1
189320400000000,1
194936400000000,1
206337600000000,1
209448000000000,1
218869200000000,1
220942800000000,1
226818000000000,1
231307200000000,1
241934400000000,1
244872000000000,1
246600000000000,2
249541200000000,1
250491600000000,1
252478800000000,3
255157200000000,1
266644800000000,1
269928000000000,1
289112400000000,1
296798400000000,1
298094400000000,1
299822400000000,1
302328000000000,1
306388800000000,1
306648000000000,1
313477200000000,1
314773200000000,1
317451600000000,1
318056400000000,1
318229200000000,1
322549200000000,1
322894800000000,1
325915200000000,1
329630400000000,1
331963200000000,1
334209600000000,1
334987200000000,1
335419200000000,1
341470800000000,1
343112400000000,1
347000400000000,1
348123600000000,1
365313600000000,1
365400000000000,1
367992000000000,1
368078400000000,1
368164800000000,1
372571200000000,1
373352400000000,1
392875200000000,1
397368000000000,1
399441600000000,1
401428800000000,1
402292800000000,1
407221200000000,1
407394000000000,1
410245200000000,1
414392400000000,1
415515600000000,1
419749200000000,1
422769600000000,1
436510800000000,1
441781200000000,1
441954000000000,1
442126800000000,1
449643600000000,1
457502400000000,1
458539200000000,1
459489600000000,1
468392400000000,1
473403600000000,2
476600400000000,1
480142800000000,1
481006800000000,1
481093200000000,1
481179600000000,1
483854400000000,1
486273600000000,1
489038400000000,1
489556800000000,1
491544000000000,1
491716800000000,2
494654400000000,1
495604800000000,1
496296000000000,1
496987200000000,1
499842000000000,1
502261200000000,1
502866000000000,1
504939600000000,4
507013200000000,1
507618000000000,2
508136400000000,2
508309200000000,1
509086800000000,1
510123600000000,1
510987600000000,1
513493200000000,1
517809600000000,1
517982400000000,2
519883200000000,1
520488000000000,1
522820800000000,1
524808000000000,1
526708800000000,1
526968000000000,2
527313600000000,1
530424000000000,1
531032400000000,2
533797200000000,1
535006800000000,1
536475600000000,1
537771600000000,1
541227600000000,1
545457600000000,1
545803200000000,1
546840000000000,1
548568000000000,1
549518400000000,1
549604800000000,1
550296000000000,1
554788800000000,1
557553600000000,1
558936000000000,1
559972800000000,1
561096000000000,1
565246800000000,1
568011600000000,5
568789200000000,2
576475200000000,1
578635200000000,1
579153600000000,1
580968000000000,1
582782400000000,1
583646400000000,1
584683200000000,1
596696400000000,1
596955600000000,1
598165200000000,1
599634000000000,6
599720400000000,1
604040400000000,1
604731600000000,1
606805200000000,1
609048000000000,1
609134400000000,1
610516800000000,1
614491200000000,1
616478400000000,1
618811200000000,1
619588800000000,1
622958400000000,1
623217600000000,2
624427200000000,1
624945600000000,1
627541200000000,1
628491600000000,2
631170000000000,8
631256400000000,1
631861200000000,1
633675600000000,3
633848400000000,2
636267600000000,1
637822800000000,1
638946000000000,1
639028800000000,1
642398400000000,1
643089600000000,1
644472000000000,1
646891200000000,1
652852800000000,1
653025600000000,2
654753600000000,2
655531200000000,1
655704000000000,1
658472400000000,1
658731600000000,1
658990800000000,1
659941200000000,1
661150800000000,1
662706000000000,10
662878800000000,1
665125200000000,1
665298000000000,1
665384400000000,2
669704400000000,1
670482000000000,1
673416000000000,1
678168000000000,1
679550400000000,1
679809600000000,1
681019200000000,1
681624000000000,1
682574400000000,1
686289600000000,2
690267600000000,1
690354000000000,1
690613200000000,1
694242000000000,15
695365200000000,1
695451600000000,1
695538000000000,1
696834000000000,2
696920400000000,1
697006800000000,1
698130000000000,1
700203600000000,1
702363600000000,1
704952000000000,1
706420800000000,1
707371200000000,1
707716800000000,1
709963200000000,1
711172800000000,1
711691200000000,1
712641600000000,1
713419200000000,1
715320000000000,1
716529600000000,1
717134400000000,1
719812800000000,1
720594000000000,2
721371600000000,1
724309200000000,1
725086800000000,1
725605200000000,1
725778000000000,1
725864400000000,16
726728400000000,1
730962000000000,1
731048400000000,1
732949200000000,1
733726800000000,1
735278400000000,1
735624000000000,1
736228800000000,2
737611200000000,1
738388800000000,1
738907200000000,3
739771200000000,1
741499200000000,2
742536000000000,1
744004800000000,1
746596800000000,1
746856000000000,2
747115200000000,1
750657600000000,1
750830400000000,1
752130000000000,1
754722000000000,1
755499600000000,1
756795600000000,1
757314000000000,1
757400400000000,23
757573200000000,1
758091600000000,1
758869200000000,2
759819600000000,1
760078800000000,1
762498000000000,2
765176400000000,2
767764800000000,1
768196800000000,1
770184000000000,1
770443200000000,2
772257600000000,1
773035200000000,2
773380800000000,1
773640000000000,1
773812800000000,1
775713600000000,1
776318400000000,3
777441600000000,1
778132800000000,1
778392000000000,2
780984000000000,2
781070400000000,1
781329600000000,1
781761600000000,1
782020800000000,1
783144000000000,1
783666000000000,2
784357200000000,1
784962000000000,1
785394000000000,1
788936400000000,24
789022800000000,1
789109200000000,1
789282000000000,1
789886800000000,1
790232400000000,1
791010000000000,1
791442000000000,2
791614800000000,1
793947600000000,1
794034000000000,1
795330000000000,1
795416400000000,1
798436800000000,1
799300800000000,1
800769600000000,1
801979200000000,1
802152000000000,1
803188800000000,1
803448000000000,1
804571200000000,4
