null,0
913319,7
913357,2
913413,3
913460,8
913498,4
913512,7
913682,2
913784,6
913828,4
913844,22
913853,7
913860,9
913881,21
913895,1
913912,3
913942,4
913963,1
914022,8
914036,7
914040,15
914050,1
914070,4
914103,11
914125,2
914138,1
914151,5
914159,7
914160,3
914201,5
914214,11
914216,15
914224,1
914232,2
914244,18
914252,11
914281,10
914284,7
914303,2
914304,2
914321,1
914330,1
914346,4
914366,2
914380,4
914382,10
914406,1
914415,2
914424,1
914444,8
914445,2
914463,1
914465,9
914496,10
914507,15
914515,4
914519,8
914522,6
914526,5
914554,33
914576,5
914603,4
914610,20
914618,35
914624,9
914633,23
914660,3
914691,3
914694,16
914698,14
914707,25
914757,3
914785,4
914803,52
914808,2
914824,8
914825,13
914868,20
914911,9
914916,4
914922,7
914926,36
914928,443
914930,1
914932,3
914938,2
914943,4
914948,12
914958,1
914990,3
915011,9
915016,3
915028,1
915043,2
915047,2
915061,21
915075,2
915089,2
915120,11
915124,26
915135,6
915139,2
915167,58
915171,11
915173,18
915181,14
915207,7
915212,24
915225,82
915242,27
915247,21
915248,1
915274,22
915299,3
915315,7
915323,23
915330,7
915356,2
915381,2
915396,40
915414,1
915418,18
915427,2
915429,1
915434,21
915435,4
915444,1
915462,3
915464,18
915474,2
915510,7
915514,38
915534,3
915552,5
915554,3
915593,26
915656,4
915664,17
915684,2
915685,13
915693,9
915703,18
915706,28
915710,20
915770,2
915774,20
915781,2
915790,1
915813,1
915819,2
915828,16
915847,9
915854,20
915886,1
915896,5
915916,5
915920,4
915932,31
915940,27
915941,16
915945,58
916006,8
916038,6
916039,31
916052,2
916053,2
916061,3
916062,2
916092,16
916125,3
916159,4
916169,28
916170,16
916173,5
916178,29
916183,14
916186,3
916193,61
916205,10
916234,19
916244,28
916246,16
916288,9
916296,2
916299,37
916303,2
916308,4
916337,12
916345,5
916375,10
916389,17
916414,50
916421,20
916426,7
916428,1
916429,18
916436,4
916466,2
916473,23
916515,1
916532,2
916533,3
916538,2
