100,13
101,1212
105,420
109,35
111,4296
112,208
118,841
119,1249
121,298
122,552
123,463
124,814
127,612
128,852
129,393
131,263
132,744
133,358
134,585
135,1097
138,1825
139,1125
141,168
142,1297
143,1198
144,581
145,573
146,622
147,1137
148,918
151,239
152,4166
153,3651
154,1425
155,1607
156,3708
157,2451
158,1676
159,1986
161,1534
162,4526
163,1186
164,1251
165,751
166,2789
171,1515
174,919
176,1665
181,1064
182,2930
185,3068
191,439
192,2938
195,1588
200,1
201,2219
202,1568
203,1040
204,2133
205,1776
211,1831
212,1605
213,2
214,3
215,1016
216,1716
217,1249
218,1996
219,1227
221,1366
222,5
223,1
226,1
228,1
231,1586
232,1
233,1795
234,3
235,2300
236,2344
237,3621
238,1397
239,262
241,1122
242,7
243,3
244,5
245,3623
246,2915
247,1276
248,1609
249,2249
251,1858
253,2
254,1
256,2675
257,2495
261,1811
264,4
265,2725
266,1335
267,4
269,2729
271,1149
275,1719
276,2
279,902
281,881
282,3
284,3
285,1101
286,2
289,702
291,871
292,109
295,1085
296,2
299,1097
300,4
301,517
303,221
305,623
307,299
308,1233
309,63
311,2001
312,1657
313,724
314,2195
315,1662
316,1335
317,1158
318,913
319,883
321,2499
325,1327
326,1694
327,928
328,2692
329,651
331,1730
332,1325
333,1631
334,2101
335,1208
336,1237
337,1356
338,1794
341,1110
343,516
351,1051
353,1002
354,1652
355,2116
356,2266
357,2551
358,3740
359,979
361,3844
362,4319
363,8869
373,1842
374,1423
375,2617
376,3087
377,1942
378,952
379,2019
391,1960
392,3748
393,3897
394,1291
395,3859
396,2444
397,4576
398,1849
399,1095
400,1
401,265
402,633
403,79
404,773
405,12
406,670
407,1278
408,815
409,1290
411,495
412,1670
413,268
414,265
415,1407
416,902
417,721
418,406
421,1309
422,1483
423,908
424,1411
426,1049
427,1565
428,655
429,1359
437,1349
438,1527
439,1273
441,136
442,260
443,1344
445,368
448,1601
449,1349
451,420
452,273
453,1453
454,294
455,1920
456,878
457,1360
459,1092
461,747
462,451
463,1069
464,1786
465,649
466,1235
467,2133
468,791
469,990
471,673
473,1667
477,1310
478,2046
479,1229
483,17
487,459
488,590
489,956
491,1137
497,2442
499,1467
500,53
501,1421
502,296
503,1301
504,3065
505,476
506,1678
507,1859
508,657
509,1470
511,1341
512,393
513,2257
514,2469
515,1967
516,1325
517,1519
518,1417
519,1259
521,2307
522,1542
523,227
524,1126
525,1902
526,1962
527,109
528,1140
529,3238
531,1252
532,1418
541,1691
551,1804
555,1554
557,2880
558,1482
559,188
561,566
562,1211
563,4196
564,2684
565,1403
566,2652
567,1646
569,739
581,788
583,855
584,1155
585,3202
587,1791
589,896
599,32
600,8
604,1
609,2
615,937
621,425
622,2389
625,1059
626,802
627,817
628,1661
629,620
631,654
632,2373
635,840
636,6930
637,1572
638,1773
639,2125
642,1131
643,3151
644,2212
645,8466
646,7326
647,3788
648,2310
649,1296
656,1666
657,1433
659,1316
663,1426
665,1863
666,4978
667,1613
668,2727
669,1514
676,1453
677,1244
678,1849
679,862
696,1
697,5
699,1
701,2996
702,2524
703,4
704,1
705,1173
706,1495
707,5
708,1
709,2
711,1582
713,882
714,253
715,355
717,472
718,1
719,1137
721,3696
722,2083
723,1263
724,2121
725,423
726,562
727,906
728,3
729,693
731,2
732,1134
733,667
734,2996
735,1378
736,616
737,692
738,833
739,267
742,677
743,1437
745,2303
746,2
747,784
748,3
749,1286
752,1169
753,975
755,1005
756,3
757,2
758,1746
759,1183
761,2
762,1557
763,1130
764,1046
765,3222
766,368
767,595
769,798
772,2
773,1053
774,1075
775,1489
776,1016
777,603
778,689
779,558
782,2006
783,1464
784,1425
785,1262
786,4
787,419
788,659
789,984
792,1
798,1
800,17
801,267
802,766
803,513
804,424
805,1087
806,764
807,833
808,873
809,556
811,1233
812,587
813,685
814,436
815,489
816,404
817,1775
818,155
819,610
821,99
822,1126
823,966
824,1042
825,395
826,533
827,1515
828,815
829,1295
831,1959
832,1720
833,1480
834,1351
835,2082
836,1529
837,313
838,360
839,2251
841,1579
842,1831
843,15
847,909
848,425
849,2196
851,1095
852,1544
853,2196
854,386
855,1769
857,1629
858,961
859,2191
861,114
871,36
872,27
881,2050
882,1456
883,487
884,2816
885,1211
886,701
887,738
889,2791
891,194
892,702
893,969
895,998
896,229
897,1030
898,1901
899,1014
900,20
901,1872
904,3403
905,1887
906,1999
909,2754
911,2902
914,3765
915,2107
916,1514
919,1846
922,1
923,4342
924,2
925,2
926,3480
927,1
928,2
929,982
931,702
932,2089
933,2035
934,4
935,3172
936,8
937,936
938,1154
939,1870
941,3264
943,2066
944,1
945,5
