null,0
10,25046
11,26071
12,26104
13,28305
14,33368
15,38892
16,42738
17,20153
18,18316
19,24020
20,28589
21,32011
22,34757
23,37517
24,38675
25,39660
26,38434
27,37979
28,37222
29,36994
30,36363
31,34296
32,33692
33,32707
34,32368
35,32898
36,30288
37,28859
38,28146
39,27947
40,28878
41,26625
42,26635
43,26429
44,25684
45,25971
46,25729
47,25286
48,24315
49,23827
50,24742
51,22729
52,22448
53,21558
54,20415
55,19690
56,18651
57,17375
58,16138
59,15276
60,14054
61,12593
62,11874
63,10861
64,9996
65,9345
66,8261
67,7534
68,6593
69,6276
70,5636
71,4827
72,4535
73,3920
74,3576
75,3537
76,2996
77,2798
78,2565
79,2340
80,2258
81,1895
82,1765
83,1620
84,1485
85,1294
86,1141
87,996
88,923
89,738
90,670
91,507
92,406
93,362
94,289
95,199
96,144
97,109
98,76
99,395
