110,2316
113,4
121,8054
122,933
210,68438
220,9724
230,73162
231,1351
235,1378
236,10116
237,4726
250,212
251,2128
310,123118
320,10595
330,131472
331,24616
341,60373
343,3058
345,141
347,63
349,12
350,11401
351,1028
352,664
353,28
354,107371
410,2459
420,69872
421,1001
432,3
433,402
434,774
435,41
436,20
437,2757
438,204
439,333
440,121763
441,1406
442,38127
443,173
444,108
445,8
446,19
450,238
451,41
452,18
453,1
470,15
471,78
472,3
473,36
474,191
475,19
480,9886
485,31
487,240
510,131320
520,2744
622,250
623,3736
624,156180
625,2280
626,92435
627,7321
647,1266
648,2833
649,19949
651,291
652,44
653,689
654,207
660,731
661,1103
662,5885
664,3589
666,515
668,6317
670,489
740,86333
745,76157
753,3028
755,924
756,143
760,123
761,10206
762,1048
763,1578
805,421
806,228
810,3661
812,6864
813,4408
814,115
815,1809
820,1374
821,1121
822,239
830,8
840,22
850,2800
860,8823
865,38
870,79
880,37
882,11
884,18
886,2980
888,15890
890,301
900,17009
901,14789
902,1114
903,2841
906,1
910,1750
920,624
921,63
922,966
924,35
926,2
928,2720
930,47522
931,21
932,966
933,780
940,1872
942,30
943,1176
944,47
946,17419
948,10
949,416
950,196
951,1810
952,5
954,160
956,17487
