null,0
210,56
220,27
230,174
231,7
235,6
236,89
237,5
250,34
251,52
310,43
320,15
330,71
331,31
341,57
343,35
345,4
347,1
350,55
351,75
352,5
354,35
410,25
420,118
421,8
430,5
431,2
433,4
434,26
435,2
437,22
439,2
440,183
441,14
442,256
443,4
444,5
450,4
451,7
452,1
470,2
471,1
473,2
474,6
480,1530
485,2
486,5
510,277
520,255
521,5
623,67
624,542
625,85
626,959
627,35
647,15
648,45
649,749
651,18
652,2
653,416
654,7
660,37
661,4
662,68
664,47
666,20
668,37
670,3
740,961
745,846
753,139
755,2
756,1
760,2
761,563
762,2
763,22
805,4
806,30
810,27
812,938
813,105
814,12
815,382
820,329
821,225
822,6
830,3
840,2
850,63
860,1851
865,4
870,2
880,1
886,8
888,285
890,2
900,76
901,145
902,15
903,54
906,5
910,900
920,66
921,8
922,8
924,7
926,2
928,9
930,2359
931,1
932,12
933,328
940,28
942,2
943,17
944,8
945,1
946,1065
948,3
949,4
950,4
951,14
953,1
954,2
956,99
972,1
978,1
979,3
980,53
986,5
990,14
993,31
994,36
995,69
996,4
997,72
998,88855
999,540
