null,0
110,2316
111,1
113,4
121,8054
122,933
210,68452
220,9725
230,73165
231,1351
234,6
235,1378
236,10117
237,4741
250,212
251,2128
310,123124
320,10595
330,131574
331,24622
341,60409
343,3058
345,141
347,63
349,12
350,11383
351,1022
352,664
353,28
354,107420
410,2464
420,69875
421,1003
430,2
431,1
432,3
433,406
434,821
435,48
436,21
437,2816
438,206
439,334
440,121733
441,1410
442,38128
443,175
444,108
445,8
446,19
450,235
451,40
452,19
453,1
470,15
471,78
472,3
473,36
474,191
475,19
480,9887
485,31
486,1
487,240
510,131314
520,2622
521,6
622,250
623,3677
624,156378
625,2284
626,92598
627,7376
647,1269
648,2830
649,20064
651,273
652,42
653,644
654,207
660,733
661,1112
662,5857
664,3576
666,511
668,6316
670,489
740,86438
745,76258
753,2968
755,931
756,143
760,207
761,9906
762,1111
763,1574
805,434
806,229
810,3668
812,7409
813,4384
814,115
815,1437
820,1093
821,950
822,240
830,8
840,21
845,5
850,2782
860,8792
865,38
870,79
880,37
882,11
884,18
886,2978
888,15897
890,301
900,17028
901,14812
902,1116
903,2844
906,1
910,1643
920,603
921,56
922,960
924,35
928,2714
930,47377
931,21
932,959
933,780
940,1872
942,29
943,1176
944,47
946,17413
948,10
949,416
950,196
951,1809
952,5
954,160
956,17487
999,1
