null,0
101,381157
102,85226
103,10732
104,35113
105,240
106,50
107,472
108,121789
109,11700
110,784
111,363
112,332
113,27
114,172
115,272
116,2192
117,1099
118,2405
119,2690
120,1839
121,11913
122,65019
123,12010
124,3528
125,28
126,67
127,11
128,491
129,193
130,26
131,32
132,5
133,6
134,1
135,166
136,16
137,3
138,210
139,23
140,193
141,145
142,119
143,9
144,197
145,481
146,574
147,203
148,365
149,105
150,74
151,291
152,107
153,6
154,87
155,16
156,62
157,41
158,72
201,811
202,3924
203,76395
204,356
205,197
206,305
207,2323
208,993
209,153
210,22994
211,203
212,5523
213,1656
214,234
215,142
216,384
217,1925
218,1670
219,360
220,486
221,4330
222,2821
223,71
224,3
225,49
226,11
227,24
228,153
229,1072
230,140
231,203
232,116
233,142
234,112
235,503
236,185
237,41
238,60
239,804
240,2
241,11
242,1153
243,2338
244,460
245,46
246,15
247,712
248,2660
249,207
250,251
251,308
252,1427
253,46
254,176
255,156
301,8022
302,194
303,29
304,57
305,10
401,5507
402,17667
403,8703
404,23903
405,4143
406,13555
407,1339
408,612
409,494
410,974
411,220
412,415
413,111
414,45
415,251
416,166
417,204
418,7
501,351708
502,219282
503,7590
504,7248
505,4308
506,202
507,3772
508,397
509,1261
510,1966
511,1152
512,140
513,16
514,1482
515,494
516,245
517,987
518,297
519,23
601,78
602,5272
603,103
604,57
605,798
606,14
607,25
608,5
701,4082
702,5285
703,261
704,6426
705,405
706,217
707,30635
708,3616
709,456
710,11347
711,60
712,133
713,361
714,448
715,6
716,803
717,4138
718,268
719,2323
720,7188
721,11070
722,3035
723,815
724,305
725,2697
726,3950
727,2556
728,179
729,1811
730,295
731,80
732,359
733,1048
734,4
735,4050
736,87
737,29
738,2135
739,71
740,61
741,174
742,76
743,35
744,14
745,29
746,5
747,1
748,12
749,1
750,65
751,55
752,157
753,415
754,109
755,55
756,2
757,3
801,802
802,81
803,1
804,69
805,3
806,10
807,6
808,1
809,92
810,10
811,51
834,121
835,28
838,3
868,17
869,1
870,1
871,1
872,2
873,1
874,1
875,2
876,5
877,2
880,8
881,1
882,1
885,4
890,2
891,1
892,1
893,1
894,1
895,2
896,1
897,5
900,49
901,15
902,22
903,39
904,75
905,14
906,18
907,18
908,19
909,9
910,35
911,46
912,14
913,63
915,10
916,3
917,9
918,2
919,1
920,7
921,1
922,11
931,28
932,14
933,3
934,5
935,13
936,5
937,17
940,14
941,8
942,5
943,4
944,4
945,22
946,44
947,14
948,16
949,17
950,13
951,4
952,8
953,12
954,15
956,14
957,16
958,10
961,6
962,7
963,8
964,4
965,3
966,13
967,8
968,3
969,2
970,3
971,9
